"","address_original","lon","lat","type","loctype","address","north","south","east","west"
"791","19, PARISH PRIEST MUSCAT SQUARE, HAMRUNHMR 1880, MALTA",14.4875714,35.8866813,"locality","approximate","hamrun, malta",35.8925456,35.881283,14.5002236,14.4795026
"792","AGPA S.A. CALLE 109 NO 18 C 17  OFICINA 403 BOGOTA D.C., COLOMBIA",-74.0502034,4.6948329,"subpremise","rooftop","cl. 109 #18c-17 oficina 403, bogotá, colombia",4.6962384802915,4.6935405197085,-74.0488287697085,-74.0515267302915
"793","JUAN CARLOS AGUDELO CRA 15 # 93A - 84 OF. 808 BOGOTA COLOMBIA",-74.0510216,4.6783561,"subpremise","rooftop","cra. 15 #93a-84 of. 808, bogotá, colombia",4.6797241302915,4.6770261697085,-74.0497089197085,-74.0524068802915
"794","PROMOTORA INMOBILIARIA INTERNATIONAL LTD CALLE 108 NO. 14B-31 BOGOTA, COLOMBIA",-74.0445598,4.6915868,"subpremise","rooftop","cl. 108 #14b-31, usaquén, bogotá, cundinamarca, colombia",4.6930000302915,4.6903020697085,-74.0431730697085,-74.0458710302915
"795","T&T INTERNATIONAL ADVISORS N.V. PARERAWEG 45 WILLEMSTAD CURAÇAO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","CARRERA 5TA., NO. 6617; CHAPINERO ALTO; BOGOTA COLOMBIA BOGOTA COLOMBIA",-74.0573973,4.6495134,"street_address","range_interpolated","cra. 5 #66-17, bogotá, colombia",4.6508277302915,4.6481297697085,-74.0560023697085,-74.0587003302915
"797","JUAN CARLOS AGUDELO CARRERA 63  # 22 A  - 41 APARTAMENTO 710    CONJUNTO ALMENARES BOGOTÁ, COLOMBIA BOGOTA COLOMBIA",-74.1053554,4.6439819,"subpremise","rooftop","cra. 63 #22a-41 apartamento 710, bogotá, colombia",4.6453023802915,4.6426044197085,-74.1039422197085,-74.1066401802915
"798","WINDSTRAAT 25, ORANJESTAD OOST",-70.0321997,12.5203981,"street_address","rooftop","windstraat 25, oranjestad, aruba",12.5217164802915,12.5190185197085,-70.0308543697085,-70.0335523302915
"799","OLDENBARNEVELDSTRAAT 25, ORANJESTAD WEST",-70.0362593,12.5222931,"route","geometric_center","oldenbarneveldstraat, oranjestad, aruba",12.5236393802915,12.5209414197085,-70.0349157697085,-70.0376137302915
"800","TANKI LEENDERT 176-B, NOORD",-70.0136325,12.5382939,"subpremise","rooftop","tanki leendert 176 b, oranjestad, aruba",12.5396456802915,12.5369477197085,-70.0123966697085,-70.0150946302915
"801","MONTANA 26, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"802","PARADERA 40-E, PARADERA",-70.0041644,12.5347904,"locality","approximate","paradera, aruba",12.5436484,12.5288842,-69.9975465,-70.0115562
"803","MISPELSTRAAT 11, ORANJESTAD OOST",-70.0175425,12.5156616,"route","geometric_center","mispelstraat, oranjestad, aruba",12.5183635,12.513105,-70.0164464,-70.0197961
"804","L.G. SMITH BLVD. 146, ORANJESTAD WEST",-70.0393018,12.51976,"street_address","range_interpolated","l.g. smith blvd 146, oranjestad, aruba",12.5210609302915,12.5183629697085,-70.0379880697085,-70.0406860302915
"805","EMMASTRAAT 39, ORANJESTAD WEST",-70.036766,12.5240861,"street_address","range_interpolated","emmastraat 39, oranjestad, aruba",12.5254350802915,12.5227371197085,-70.0354170197085,-70.0381149802915
"806","V/D VEEN ZEPPENFELDSTRAAT 20, SAN NICOLAS ZUID",-69.8776091,12.4227616,"locality","approximate","san nicolas, aruba",12.4444133,12.4111368,-69.864378,-69.9294375
"807","STA. HELENASTRAAT 5, ORANJESTAD WEST",-70.0344504,12.5303408,"street_address","rooftop","santa helenastraat 5, oranjestad, aruba",12.5317521802915,12.5290542197085,-70.0330613697085,-70.0357593302915
"808","BORONCANA 114, NOORD",-70.0289081,12.5854197,"street_address","range_interpolated","boroncana 114, noord, aruba",12.5867686802915,12.5840707197085,-70.0275591197085,-70.0302570802915
"809","BUBALI 109-A, NOORD",-70.0458481,12.5516536,"neighborhood","approximate","bubali, noord, aruba",12.5541445,12.5485732,-70.0406099,-70.0520468
"810","BAZINSTRAAT 5, ORANJESTAD OOST",-70.024937,12.515453,"street_address","rooftop","bazinstraat 5, oranjestad, aruba",12.5168522302915,12.5141542697085,-70.0236340197085,-70.0263319802915
"811","GÓMEZ - PINZÓN ZULETA CALLE 67 NO. 7-35 OF. 1204 BOGOTA COLOMBIA",-74.0586988,4.6506845,"subpremise","rooftop","cl. 67 # 7 - 35 of. 1204, localidad de chapinero, bogotá, cundinamarca, colombia",4.6520731302915,4.6493751697085,-74.0573219197085,-74.0600198802915
"812","NOORD 82, NOORD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","CAYA G.F. (BETICO) CROES 176, ORANJESTAD OOST",-70.0269685,12.5188081,"street_address","range_interpolated","caya g. f. betico croes 176, oranjestad, aruba",12.5201570802915,12.5174591197085,-70.0256195197085,-70.0283174802915
"814","TANKI LEENDERT 136-W, NOORD",-70.0177027,12.5380668,"street_address","range_interpolated","tanki leendert 136, oranjestad, aruba",12.5394157802915,12.5367178197085,-70.0163537197085,-70.0190516802915
"815","PAPILON 48, SANTA CRUZ",-122.0307963,36.9741171,"locality","approximate","santa cruz, ca, usa",37.0108422,36.9409339,-121.9862189,-122.1087411
"816","SANTA CRUZ 32-C, LOK. 1, SANTA CRUZ",-122.0307963,36.9741171,"locality","approximate","santa cruz, ca, usa",37.0108422,36.9409339,-121.9862189,-122.1087411
"817","ARENDSTRAAT 120-K, ORANJESTAD WEST",-70.0455045,12.5273811,"subpremise","range_interpolated","k, arendstraat 120, oranjestad, aruba",12.5286290302915,12.5259310697085,-70.0442199197085,-70.0469178802915
"818","ROKENT MANAGEMENT S.A. MANRIQUE & ASOCIADOS ABOGADOS CALLE 127 B NO. 45-23 BOGOTA,  COLOMBIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","Kuzniecky & Co. Banco General Building, 21st Floor Aquilino de la Guardia Street Panama City Republic of Panama P.O.Box 0831-01450  RT BVI",NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","PONTON 93, ORANJESTAD WEST",-70.0309613,12.5368549,"neighborhood","approximate","ponton, oranjestad, aruba",12.5412842,12.5319633,-70.0264263,-70.0346232
"821","CHUCHUBISTRAAT 25, ORANJESTAD OOST",-70.0088013,12.4945795,"street_address","range_interpolated","chuchubistraat 25, oranjestad, aruba",12.4959284802915,12.4932305197085,-70.0074523197085,-70.0101502802915
"822","ZOUTMANSTRAAT 7, ORANJESTAD OOST",-70.0358486,12.5181379,"street_address","rooftop","zoutmanstraat 7, oranjestad, aruba",12.5195132802915,12.5168153197085,-70.0344927197085,-70.0371906802915
"823","CAYA G.F. (BETICO) CROES 49, ORANJESTAD OOST",-70.0344629,12.5199012,"street_address","range_interpolated","caya g. f. betico croes 49, oranjestad, aruba",12.5211617802915,12.5184638197085,-70.0331226697085,-70.0358206302915
"824","RUBY 74, NOORD",-70.0403972,12.5899662,"street_address","range_interpolated","ruby 74, noord, aruba",12.5913151802915,12.5886172197085,-70.0390482197085,-70.0417461802915
"825","JABURIBARI 8-B, PARADERA",-70.0017102,12.5454247,"subpremise","rooftop","b, jaburibari 8, aruba",12.5467801302915,12.5440821697085,-70.0004633697085,-70.0031613302915
"826","AMISTAD 3, PARADERA",-70.0041644,12.5347904,"locality","approximate","paradera, aruba",12.5436484,12.5288842,-69.9975465,-70.0115562
"827","TANKI LEENDERT 139-A, NOORD",-70.0177027,12.5380668,"street_address","range_interpolated","tanki leendert 139, oranjestad, aruba",12.5394157802915,12.5367178197085,-70.0163537197085,-70.0190516802915
"828","TANKI FLIP 59-B, NOORD",-70.0303421,12.5466759,"subpremise","range_interpolated","b, tanki flip 59, noord, aruba",12.5480248802915,12.5453269197085,-70.0289931197085,-70.0316910802915
"829","BUSHIRI 150, APT. 3, ORANJESTAD WEST",-70.0443594,12.5337906,"political","approximate","oranjestad-west, aruba",12.5560715,12.5143048,-70.0198603,-70.064621
"830","BUBALI 111-A, NOORD",-70.0443711,12.5521692,"premise","rooftop","bubali 111-a, noord, aruba",12.5536433802915,12.5509454197085,-70.0430395197085,-70.0457374802915
"831","BUSHIRI 150, ORANJESTAD WEST",-70.0487235,12.5375717,"route","geometric_center","bushiri, aruba",12.5388682,12.5360123,-70.0458481,-70.0518027
"832","CAYA PUNTA BRABO 19, ORANJESTAD WEST",-70.0570362,12.5413145,"premise","rooftop","caya punta brabo 19, oranjestad, aruba",12.5426372302915,12.5399392697085,-70.0556687697085,-70.0583667302915
"833","ROOI AFO 50-H, PARADERA",-70.0057907,12.5303019,"street_address","range_interpolated","rooi afo 50, oranjestad, aruba",12.5316508802915,12.5289529197085,-70.0044417197085,-70.0071396802915
"834","J.E. IRAUSQUIN BLVD. 55, NOORD",-70.0453014,12.5685767,"street_address","range_interpolated","j.e. irausquin blvd 55, noord, aruba",12.5699256802915,12.5672277197085,-70.0439524197085,-70.0466503802915
"835","BUBALI 82, NOORD",-70.0458481,12.5516536,"neighborhood","approximate","bubali, noord, aruba",12.5541445,12.5485732,-70.0406099,-70.0520468
"836","BERNARDSTRAAT 196, SAN NICOLAS ZUID",-69.8776091,12.4227616,"locality","approximate","san nicolas, aruba",12.4444133,12.4111368,-69.864378,-69.9294375
"837","SANTA CRUZ 36, SANTA CRUZ",-122.0307963,36.9741171,"locality","approximate","santa cruz, ca, usa",37.0108422,36.9409339,-121.9862189,-122.1087411
"838","POS CHIQUITO 68, SAVANETA",-69.9706666,12.4674061,"neighborhood","approximate","pos chiquito, savaneta, aruba",12.474616,12.4609241,-69.9631584,-69.9761724
"839","PIEDRA PLAT 9-C, PARADERA",-69.9922542,12.5256835,"neighborhood","approximate","piedra plat, aruba",12.5300782,12.5209662,-69.9845302,-69.9986387
"840","V/D VEEN ZEPPENFELDSTRAAT 69, SAN NICOLAS ZUID",-69.8776091,12.4227616,"locality","approximate","san nicolas, aruba",12.4444133,12.4111368,-69.864378,-69.9294375
"841","NOORD 15, NOORD",5.3399511,52.0460306,"establishment","rooftop","evertsenlaan 15, 3941 vl doorn, netherlands",52.0473349802915,52.0446370197085,5.3413489802915,5.3386510197085
"842","JESUS BARDERAS PUNTA PACÍFICA; CALLE PUNTA DARIÉN Y PUNTA PACÍFICA; EDIFICIO TORRE DE LAS AMÉRICAS; TORRE A PISO NO. 16; OFICINA 01 PANAMA PANAMA *S.I.*",-79.5076464,8.976834,"neighborhood","approximate","punta pacifica, panama city, panamá province, panama",8.9812087,8.9733878,-79.506147,-79.5110393
"843","NIEUWSTRAAT 2, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"844","CUNUCU ABAO 8-B, ORANJESTAD WEST",-70.0480811,12.5470468,"neighborhood","approximate","cunucu abao, aruba",12.5504217,12.5455833,-70.0424767,-70.0528675
"845","CHANCERY HOUSE, HIGH STREET, BRIDGETOWN,, BB11128 BARBADOS.",-59.6146381,13.0979123,"route","geometric_center","high st, bridgetown, saint michael barbados",13.0991869302915,13.0964889697085,-59.6132184697085,-59.6159164302915
"846","MF CONSULTING LTD EDIFICIO LOS FRAILES; NIVEL PLANTA BAJA (PB) OFICINA 1; CALLE LA GUAIRITA URBANIZACION CHUAO CARACAS 1060 REPUBLICA BOLIVARIANA DE VENEZUELA",-66.8498272,10.4827111,"establishment","geometric_center","f5m2+33m, c. la guairita, caracas 1062, miranda, venezuela",10.4839767302915,10.4812787697085,-66.8484394697085,-66.8511374302915
"847","GRUPO LEGAL CONSULTIVO LEGAL-GROUP . VALENCIA TEAM; S.A. URB. CHUAO; CALLE LA GUAIRITA  EDF. LOS FRAILES; PISO 5; OFC. 503 CARACAS 1061 ¿ VENEZUELA",-66.9355096,10.5169745,"political","approximate","los frailes, caracas 1030, capital district, venezuela",10.5209991,10.5147332,-66.9340967,-66.9387316
"848","PAZ Y NIÑO - ASESORES AVE. REPUBLICA DE EL SALVADOR #34-211 Y MOSCU  EDIF. FARAON; ASEGURADORA DEL SUR; PISO 4  QUITO; ECUADOR QUITO ECUADOR",-78.4678382,-0.1806532,"locality","approximate","quito, ecuador",0.0219727,-0.3951614,-78.2741547,-78.5869217
"849","JAN STEENSTRAAT 7, SAN NICOLAS ZUID",-69.9077083,12.4336161,"street_address","range_interpolated","jan steenstraat 7, san nicolas, aruba",12.4349650802915,12.4322671197085,-69.9063593197085,-69.9090572802915
"850","BUSHISTRAAT 7, ORANJESTAD WEST",-70.0334306,12.5318936,"street_address","range_interpolated","bushistraat 7, oranjestad, aruba",12.5332425802915,12.5305446197085,-70.0320816197085,-70.0347795802915
"851","NIEUWSTRAAT 34-D, ORANJESTAD OOST",-70.0321569,12.519187,"route","geometric_center","nieuwstraat, oranjestad, aruba",12.5201256302915,12.5174276697085,-70.0300309,-70.0343109
"852","BAKVAL 14, NOORD",-70.0413271,12.5831752,"street_address","range_interpolated","bakval 14, noord, aruba",12.5845241802915,12.5818262197085,-70.0399781197085,-70.0426760802915
"853","WILHELMINASTRAAT 58-C, ORANJESTAD OOST",-70.0334502,12.5183418,"subpremise","rooftop","c, wilhelminastraat 58, oranjestad, aruba",12.5197193302915,12.5170213697085,-70.0321033697085,-70.0348013302915
"854","CAYA G.F. (BETICO) CROES 149-A, ORANJESTAD OOST",-70.0269742,12.5188693,"subpremise","range_interpolated","a, caya g. f. betico croes 149, oranjestad, aruba",12.5202182802915,12.5175203197085,-70.0256252197085,-70.0283231802915
"855","CAYA ERNESTO O. PETRONIA 64, ORANJESTAD WEST",-70.0313911,12.5337333,"route","geometric_center","caya ernesto petronia, oranjestad, aruba",12.5457259,12.5223841,-70.0306332,-70.0353755
"856","CAYA G.F. (BETICO) CROES 222, SUITE 17, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"857","CAYA BOHI 8, SAN NICOLAS NOORD",-70.0439146,12.5701376,"establishment","rooftop","j.e. irausquin blvd 372, noord, aruba",12.5716139802915,12.5689160197085,-70.0425005197085,-70.0451984802915
"858","SCHOTLANDSTRAAT 17-F, ORANJESTAD WEST",-70.0471693,12.5299698,"subpremise","range_interpolated","f, schotlandstraat 17, oranjestad, aruba",12.5313187802915,12.5286208197085,-70.0458203197085,-70.0485182802915
"859","PALM BEACH 38-A, NOORD",-70.0407483,12.5689989,"subpremise","rooftop","a, palm beach 38, noord, aruba",12.5703809302915,12.5676829697085,-70.0394438697085,-70.0421418302915
"860","FRANKRIJKSTRAAT 13, ORANJESTAD WEST",-70.046974,12.53246,"street_address","range_interpolated","frankrijkstraat 13, oranjestad, aruba",12.5338089802915,12.5311110197085,-70.0456250197085,-70.0483229802915
"861","ITALIESTRAAT 13, ORANJESTAD WEST",-70.0510118,12.530676,"premise","rooftop","italiestraat 13, oranjestad, aruba",12.5320788302915,12.5293808697085,-70.0496152697085,-70.0523132302915
"862","CAYA G.F. (BETICO) CROES 158, ORANJESTAD OOST",-70.0282514,12.5189338,"premise","rooftop","caya g. f. betico croes 158, oranjestad, aruba",12.5202688802915,12.5175709197085,-70.0269122197085,-70.0296101802915
"863","POS CHIQUITO 82-A, SAVANETA",-69.9706666,12.4674061,"neighborhood","approximate","pos chiquito, savaneta, aruba",12.474616,12.4609241,-69.9631584,-69.9761724
"864","AVENIDA DON MILIO CROES 36-A, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"865","SAFIR 45, NOORD",-70.0369808,12.5936903,"street_address","range_interpolated","safir 45, noord, aruba",12.5950392802915,12.5923413197085,-70.0356318197085,-70.0383297802915
"866","AVENIDA DON MILIO CROES 51,, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"867","AVENIDA DON MILIO CROES 51, LOK. #29 , DAKOTA SHOPPING PARADISE, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"868","TANKI FLIP 26-D, NOORD",-70.0276234,12.5461004,"subpremise","rooftop","d, tanki flip 26, noord, aruba",12.5473386802915,12.5446407197085,-70.0262763197085,-70.0289742802915
"869","TANKI FLIP 14-A, NOORD",-70.0303217,12.5463937,"premise","rooftop","tanki flip 14a, noord, aruba",12.5478717302915,12.5451737697085,-70.0289780197085,-70.0316759802915
"870","MOKO 42-A, NOORD",-70.0108637,12.5510047,"neighborhood","approximate","moko, noord, aruba",12.5537572,12.5473271,-70.0050651,-70.018047
"871","MOKO 10-C, NOORD",-70.03245,12.5765648,"locality","approximate","noord, aruba",12.6233364,12.5415087,-69.9931439,-70.0597715
"872","BERNARDSTRAAT 111, SAN NICOLAS ZUID",-69.8776091,12.4227616,"locality","approximate","san nicolas, aruba",12.4444133,12.4111368,-69.864378,-69.9294375
"873","J.E. IRAUSQUIN BLVD. 22, SUITE 201, AFRA BUILDING, ORANJESTAD WEST",-70.056051,12.5343797,"premise","rooftop","j.e. irausquin blvd 22, oranjestad, aruba",12.5357273802915,12.5330294197085,-70.0545999697085,-70.0572979302915
"874","PIEDRA PLAT 71, PARADERA",-69.9922542,12.5256835,"neighborhood","approximate","piedra plat, aruba",12.5300782,12.5209662,-69.9845302,-69.9986387
"875","V/D VEEN ZEPPENFELDSTRAAT 60, SAN NICOLAS ZUID",-69.8776091,12.4227616,"locality","approximate","san nicolas, aruba",12.4444133,12.4111368,-69.864378,-69.9294375
"876","TANKI LEENDERT 101, NOORD",-70.0184856,12.5379897,"street_address","range_interpolated","tanki leendert 101, oranjestad, aruba",12.5393386802915,12.5366407197085,-70.0171366197085,-70.0198345802915
"877","ROOI KOCHI 34-H, SAVANETA",-69.933701,12.4521857,"premise","rooftop","rooi kochi 34b, savaneta, aruba",12.4535372302915,12.4508392697085,-69.9323772697085,-69.9350752302915
"878","KORTEWEG 3, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"879","PONTON 2, SUITE 2, ORANJESTAD WEST",-70.0443594,12.5337906,"political","approximate","oranjestad-west, aruba",12.5560715,12.5143048,-70.0198603,-70.064621
"880","MACUARIMA 82, SANTA CRUZ",-69.9800703,12.5050813,"street_address","range_interpolated","macuarima 82, oranjestad, aruba",12.5064302802915,12.5037323197085,-69.9787213197085,-69.9814192802915
"881","KAMERLINGH ONNESSTRAAT 60-A, ORANJESTAD WEST",-70.0310568,12.5263984,"subpremise","range_interpolated","a, kamerlingh onnesstraat 60, oranjestad, aruba",12.5277473802915,12.5250494197085,-70.0297078197085,-70.0324057802915
"882","KIBRAHACHASTRAAT 5, ORANJESTAD WEST",-70.0300282,12.532719,"route","geometric_center","kibrahachastraat, oranjestad, aruba",12.5340868802915,12.5313889197085,-70.0287633197085,-70.0314612802915
"883","#9 BARBADOS HARDWARE BUILDING, HAGGATT HALL, ST.MICHAEL, BARBADOS.",-59.5743195,13.1113287,"locality","approximate","haggatt hall, saint michael barbados",13.1148804,13.1080828,-59.5712694,-59.5802679
"884","C/O THE CORPORATE SECRETARY LIMITED,, 'WHITEPARK HOUSE', WHITE PARK ROAD, BRIDGETOWN, BARBADOS.",-59.6138917,13.1031099,"route","geometric_center","whitepark rd, bridgetown, saint michael barbados",13.1060054,13.100718,-59.6126856197085,-59.6153835802915
"885","CHAMBERLAIN PLACE. BROAD STREET, BRIDGETOWN, BARBADOS.",-59.6150726,13.0969979,"route","geometric_center","broad st, bridgetown, saint michael barbados",13.0984562802915,13.0957583197085,-59.6132166,-59.6168188
"886","CHAMBERLANIN PLACE, BROAD STREET, BRIDGETOWN, BARBADOS.",-59.6150726,13.0969979,"route","geometric_center","broad st, bridgetown, saint michael barbados",13.0984562802915,13.0957583197085,-59.6132166,-59.6168188
"887","2 LOWER VAUVERT, TRINITY SQUARE, ST. PETER PORT, GUERNSEY.",-2.5409859,49.4524265,"premise","rooftop","2 lower vauvert, guernsey gy1 1ly, guernsey",49.4537700302915,49.4510720697085,-2.5396441197085,-2.5423420802915
"888","LEVEL 1, TOWER BUSINESS CENTRE, TOWER STREET, SWATAR, BIRKIRKARA, MALTA",14.4760527,35.8993597,"book_store","geometric_center","triq it-torri, vfxg+pcv, swatar, malta",35.9007461802915,35.8980482197085,14.4774264302915,14.4747284697085
"889","VALLEY TOWERS SUITE 5,  VALLEY ROAD, BIRKIRKARABKR 9022, MALTA",14.463956,35.8961742,"street_address","range_interpolated","5 valley road, birkirkara, malta",35.8975231802915,35.8948252197085,14.4653049802915,14.4626070197085
"890","COMPANY REGISTRATION & BUSINESS SERVICES LIMITED ROOM 1203; TOWER 3; THE CHINA-HONG KONG CITY BUILDING CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","JULIO GONZÁLEZ ARRIVILLAGA 14 CALLE 3-51; ZONA 10; MURANO CENTER  OFICINA 604; GUATEMALA",-90.5131123,14.5979782,"subpremise","rooftop","oficina 604, 14 calle 351, cdad. de guatemala 01010, guatemala",14.5992314302915,14.5965334697085,-90.5117765697085,-90.5144745302915
